rid,id,text
B00FU83YWS_61_A1TAIZR02ODKET,B00FU83YWS_61_A1TAIZR02ODKET:0,Overall good but processing power isn't very good.
B00FU83YWS_61_A1TAIZR02ODKET,B00FU83YWS_61_A1TAIZR02ODKET:1,"W7 Pro with W8 pro upgrade is nice, but it frequently freezes for a few seconds here and there."
B00FU83YWS_61_A1TAIZR02ODKET,B00FU83YWS_61_A1TAIZR02ODKET:2,I replaced stock drive with WD Black 7K drive and is still quite slow.
B00FU83YWS_61_A1TAIZR02ODKET,B00FU83YWS_61_A1TAIZR02ODKET:3,Battery doesn't last long web browsing (2.5 hours maybe).
B00FU83YWS_145_A2ZQTQU49CF77U,B00FU83YWS_145_A2ZQTQU49CF77U:0,It has some bloat wear that I wish weren't there.
B00FU83YWS_145_A2ZQTQU49CF77U,B00FU83YWS_145_A2ZQTQU49CF77U:1,It works fine for a PC in this price range.
B00FU83YWS_145_A2ZQTQU49CF77U,B00FU83YWS_145_A2ZQTQU49CF77U:2,I bought it for my parents (late 60s) and they love it - particularly the keyboard and screen.
B00FU83YWS_141_A3Q6JY8ZJAVPCW,B00FU83YWS_141_A3Q6JY8ZJAVPCW:0,Terrific value for the money.
B00FU83YWS_141_A3Q6JY8ZJAVPCW,B00FU83YWS_141_A3Q6JY8ZJAVPCW:1,Love the key layout and the built-in mouse pad - all work well and are properly sized.
B00FU83YWS_141_A3Q6JY8ZJAVPCW,B00FU83YWS_141_A3Q6JY8ZJAVPCW:2,"Was easy to get up and running and comes with Windows 7 Pro (my favorite operating system so far, do not  like Windows 8)."
B00FU83YWS_141_A3Q6JY8ZJAVPCW,B00FU83YWS_141_A3Q6JY8ZJAVPCW:3,Highly recommended.
B00FU83YWS_10_A1RQMWLGV6X4PV,B00FU83YWS_10_A1RQMWLGV6X4PV:0,works good but doesn't seem like it's made sturdy.
B00FU83YWS_10_A1RQMWLGV6X4PV,B00FU83YWS_10_A1RQMWLGV6X4PV:1,kinda to light and plastic feeling.
B00FU83YWS_10_A1RQMWLGV6X4PV,B00FU83YWS_10_A1RQMWLGV6X4PV:2,i have square trade for it just in case it breaks
B00D7Z84OY_2_A1QJVGE8L3RA69,B00D7Z84OY_2_A1QJVGE8L3RA69:0,Killer computer.
B00D7Z84OY_2_A1QJVGE8L3RA69,B00D7Z84OY_2_A1QJVGE8L3RA69:1,Replaced a 10 year old HP that never gave us a lick of trouble.
B00D7Z84OY_2_A1QJVGE8L3RA69,B00D7Z84OY_2_A1QJVGE8L3RA69:2,I would highly recommend this computer it is FAST!!!
B00D7Z84OY_2_A1QJVGE8L3RA69,B00D7Z84OY_2_A1QJVGE8L3RA69:3,Doesn't have touch screen but I have a tablet so that wasn't so important.
B00D7Z84OY_19_A2KZTN24NDPI8P,B00D7Z84OY_19_A2KZTN24NDPI8P:0,Look and feel is good.
B00D7Z84OY_19_A2KZTN24NDPI8P,B00D7Z84OY_19_A2KZTN24NDPI8P:1,I am experiencing the system little slower than what I have expected.
B00D7Z84OY_19_A2KZTN24NDPI8P,B00D7Z84OY_19_A2KZTN24NDPI8P:2,"And processor feels pressured even though I run medium scale programs, watching the way exhaust speed increases."
B00D7Z84OY_1_A2MOLJZACB33ZY,B00D7Z84OY_1_A2MOLJZACB33ZY:0,The hdd has a scratching noise.
B00D7Z84OY_1_A2MOLJZACB33ZY,B00D7Z84OY_1_A2MOLJZACB33ZY:1,The system sometimes lags a lot.
B00AH4A950_10_A3H2VORR2TBEXA,B00AH4A950_10_A3H2VORR2TBEXA:0,I don't like it at all...
B00AH4A950_10_A3H2VORR2TBEXA,B00AH4A950_10_A3H2VORR2TBEXA:1,I can't put a protector to make presentation...
B00KMRGF28_186_A8O7SW93D9BW1,B00KMRGF28_186_A8O7SW93D9BW1:0,A good value on a quality product.
B00KMRGF28_186_A8O7SW93D9BW1,B00KMRGF28_186_A8O7SW93D9BW1:1,"Easy setup, and delivers all the functions we need."
B00KMRGF28_168_A3TKNSIFQ0WOEE,B00KMRGF28_168_A3TKNSIFQ0WOEE:0,This laptop is amazing!
B00KMRGF28_168_A3TKNSIFQ0WOEE,B00KMRGF28_168_A3TKNSIFQ0WOEE:1,"Despite the fact that there's no optical drive, everything is perfect."
B00KMRGF28_168_A3TKNSIFQ0WOEE,B00KMRGF28_168_A3TKNSIFQ0WOEE:2,"The screen resolution is crystal clear, the speakers are amazing, and the track pad is easy to use."
B00KMRGF28_168_A3TKNSIFQ0WOEE,B00KMRGF28_168_A3TKNSIFQ0WOEE:3,The home page/startup is easy to navigate which is the one thing I was mainly concerned about.
B00KMRGF28_168_A3TKNSIFQ0WOEE,B00KMRGF28_168_A3TKNSIFQ0WOEE:4,"Internet is fast and reliable, battery life lasts a long time."
B00KMRGF28_168_A3TKNSIFQ0WOEE,B00KMRGF28_168_A3TKNSIFQ0WOEE:5,I love this laptop!
B00KMRGF28_162_A2A9UX1U9D816V,B00KMRGF28_162_A2A9UX1U9D816V:0,LOOKS LIKE THIS DELL IS A PIECE OF CRAP.
B00KMRGF28_162_A2A9UX1U9D816V,B00KMRGF28_162_A2A9UX1U9D816V:1,"IT DOES NOT TURN ON - IF I TAKE THE BATTERY OUT IT MIGHT WORK, NOT SURE IF IT'S A BAD BATTERY OR COMPUTER!"
B00KMRGF28_162_A2A9UX1U9D816V,B00KMRGF28_162_A2A9UX1U9D816V:2,DO NOT RECOMMEND!
B00AH4A950_2_A2ST2XNUI1FB38,B00AH4A950_2_A2ST2XNUI1FB38:0,Awesome laptop!
B00AH4A950_2_A2ST2XNUI1FB38,B00AH4A950_2_A2ST2XNUI1FB38:1,Standard issue for company road-warriors where I work.
B00AH4A950_2_A2ST2XNUI1FB38,B00AH4A950_2_A2ST2XNUI1FB38:2,"Bootup time is amazing, battery life is decent and it has a great slim form factor."
B0096VDM8G_32_ARJBI2V6ET8A4,B0096VDM8G_32_ARJBI2V6ET8A4:0,"Fantastic machine, I have never believed the hype behind Apple products, but must admit I am now a Mac user and do not see myself going back."
B0096VDM8G_32_ARJBI2V6ET8A4,B0096VDM8G_32_ARJBI2V6ET8A4:1,"There is somewhat of a learning curve, but the operating system, and hardware of this Mac are great."
B0096VDM8G_32_ARJBI2V6ET8A4,B0096VDM8G_32_ARJBI2V6ET8A4:2,More than enough for my use.
B0096VDM8G_32_ARJBI2V6ET8A4,B0096VDM8G_32_ARJBI2V6ET8A4:3,"The display is vibrant and clear, the keyboard is well designed and pleasant to type on;"
B0096VDM8G_32_ARJBI2V6ET8A4,B0096VDM8G_32_ARJBI2V6ET8A4:4,I even installed a windows partition to be able to run Windows software.
B0096VDM8G_32_ARJBI2V6ET8A4,B0096VDM8G_32_ARJBI2V6ET8A4:5,"Things just work, they are fluid, easy to use and understand, fast and work well."
B00KMRGF28_374_AS24VWQPFK1HB,B00KMRGF28_374_AS24VWQPFK1HB:0,"This computer is absolutely perfect for web browsing, watching video, word processing, and that's about it."
B00KMRGF28_374_AS24VWQPFK1HB,B00KMRGF28_374_AS24VWQPFK1HB:1,"If you want a computer that plays games or any advanced tasks like editing video, this computer is NOT for you."
B00KMRGF28_374_AS24VWQPFK1HB,B00KMRGF28_374_AS24VWQPFK1HB:2,"Now when I say don't expect to play games on it, I mean it."
B00KMRGF28_374_AS24VWQPFK1HB,B00KMRGF28_374_AS24VWQPFK1HB:3,Pretty much every major game save for Solitare won't even play on it due to the slower processor.
B00KMRGF28_374_AS24VWQPFK1HB,B00KMRGF28_374_AS24VWQPFK1HB:4,"Its also worth noting that there no bluetooth, no mircophone jack, no ethernet, no dvd/cd drive/burner, and no usb 3.0 ports."
B00KMRGF28_374_AS24VWQPFK1HB,B00KMRGF28_374_AS24VWQPFK1HB:5,"It DOES come with two usb 2.0 ports, a hdmi port, and a webcam."
B00KMRGF28_374_AS24VWQPFK1HB,B00KMRGF28_374_AS24VWQPFK1HB:6,"The webcam is nothing special, its there if you need it."
B00KMRGF28_374_AS24VWQPFK1HB,B00KMRGF28_374_AS24VWQPFK1HB:7,Don't expect it to take good pictures or video.
B00KMRGF28_374_AS24VWQPFK1HB,B00KMRGF28_374_AS24VWQPFK1HB:8,The battery is pretty soild.
B00KMRGF28_374_AS24VWQPFK1HB,B00KMRGF28_374_AS24VWQPFK1HB:9,It lasts up to 5-6 hours with normal use.
B00KMRGF28_374_AS24VWQPFK1HB,B00KMRGF28_374_AS24VWQPFK1HB:10,The computer itself runs very quiet and is mostly cool to the touch.
B00KMRGF28_374_AS24VWQPFK1HB,B00KMRGF28_374_AS24VWQPFK1HB:11,The only major negative to me is Windows 8.1 (though YMMV) and the Dell crapware installed.
B00KMRGF28_374_AS24VWQPFK1HB,B00KMRGF28_374_AS24VWQPFK1HB:12,I would strongly recommend to remove it and install Windows 7 on it with a usb drive.
B00KMRGF28_374_AS24VWQPFK1HB,B00KMRGF28_374_AS24VWQPFK1HB:13,The performance will improve on it.
B00KMRGF28_374_AS24VWQPFK1HB,B00KMRGF28_374_AS24VWQPFK1HB:14,Trust me.
B00KMRGF28_241_A30T2OLDHWQ1EP,B00KMRGF28_241_A30T2OLDHWQ1EP:0,Not bad for the price.
B00KMRGF28_241_A30T2OLDHWQ1EP,B00KMRGF28_241_A30T2OLDHWQ1EP:1,I needed an inexpensive laptop to do basic office work on that was lightweight and this fits the bill just fine.
B00KMRGF28_241_A30T2OLDHWQ1EP,B00KMRGF28_241_A30T2OLDHWQ1EP:2,"Performance wise, it's a bit slow, but that's to be expected from a Celeron-class processor."
B00KMRGF28_241_A30T2OLDHWQ1EP,B00KMRGF28_241_A30T2OLDHWQ1EP:3,"I'm also not a fan of Windows 8, but fortunately I can install whatever I want on the laptop without issue."
B00KB3MXH4_0_A1CFRDJVZWJAVK,B00KB3MXH4_0_A1CFRDJVZWJAVK:0,Love everything about this laptop!
B00KB3MXH4_0_A1CFRDJVZWJAVK,B00KB3MXH4_0_A1CFRDJVZWJAVK:1,"Sound, quality and touchscreen are awesome!"
B00KB3MXH4_0_A1CFRDJVZWJAVK,B00KB3MXH4_0_A1CFRDJVZWJAVK:2,I would definitely recommend this!!
B00KB3MXH4_16_A159MX2ZLCCFU2,B00KB3MXH4_16_A159MX2ZLCCFU2:0,I love this laptop to the moon.
B00KB3MXH4_16_A159MX2ZLCCFU2,B00KB3MXH4_16_A159MX2ZLCCFU2:1,"My favorite colors black and red, the matte material and the red backlight of the keyboard."
B00KB3MXH4_16_A159MX2ZLCCFU2,B00KB3MXH4_16_A159MX2ZLCCFU2:2,The sound is great and it's fast.
B00KB3MXH4_16_A159MX2ZLCCFU2,B00KB3MXH4_16_A159MX2ZLCCFU2:3,I had a number of updates to do and customization.
B00KB3MXH4_16_A159MX2ZLCCFU2,B00KB3MXH4_16_A159MX2ZLCCFU2:4,"The laptop is beautiful, not extremely light but thin enough and wide screen with a full keyboard."
B00KB3MXH4_16_A159MX2ZLCCFU2,B00KB3MXH4_16_A159MX2ZLCCFU2:5,The touch screen response is fast and it picks up bluetooth and wifi FAST.
B00KB3MXH4_16_A159MX2ZLCCFU2,B00KB3MXH4_16_A159MX2ZLCCFU2:6,"Microsoft Office is a 30 day trial, a number of games and apps are already preloaded."
B00KB3MXH4_16_A159MX2ZLCCFU2,B00KB3MXH4_16_A159MX2ZLCCFU2:7,It's exactly like the picture and I AM SATISFIED.
B00KB3MXH4_19_A3N8I2LSC8VQF3,B00KB3MXH4_19_A3N8I2LSC8VQF3:0,Great laptop light and very versatile
B00KMRGF28_13_A29X881WVJ8402,B00KMRGF28_13_A29X881WVJ8402:0,it was easy to set up.
B00KMRGF28_13_A29X881WVJ8402,B00KMRGF28_13_A29X881WVJ8402:1,I like the number pad for work so that's nice
B00KMRGF28_145_A1X3Y4R5C1S4JH,B00KMRGF28_145_A1X3Y4R5C1S4JH:0,"This is going to be random and unorganized, but here are my thoughts on the laptop:So far so good after a month."
B00KMRGF28_145_A1X3Y4R5C1S4JH,B00KMRGF28_145_A1X3Y4R5C1S4JH:1,"It took some getting used to on the Widows 8.1, after being an XP user for many years."
B00KMRGF28_145_A1X3Y4R5C1S4JH,B00KMRGF28_145_A1X3Y4R5C1S4JH:2,Everything seems to be running smoothly.
B00KMRGF28_145_A1X3Y4R5C1S4JH,B00KMRGF28_145_A1X3Y4R5C1S4JH:3,Only downfall is the preloaded McAfee and other software.
B00KMRGF28_145_A1X3Y4R5C1S4JH,B00KMRGF28_145_A1X3Y4R5C1S4JH:4,"They are fine while the free subscription is going, but a pain when they start asking you to spend money every time you login."
B00KMRGF28_145_A1X3Y4R5C1S4JH,B00KMRGF28_145_A1X3Y4R5C1S4JH:5,"Device is light weight, quiet during operation and produces little to no heat."
B00KMRGF28_145_A1X3Y4R5C1S4JH,B00KMRGF28_145_A1X3Y4R5C1S4JH:6,It has a quick start up and shut down time.
B00KMRGF28_145_A1X3Y4R5C1S4JH,B00KMRGF28_145_A1X3Y4R5C1S4JH:7,The display is good quality.
B00KMRGF28_145_A1X3Y4R5C1S4JH,B00KMRGF28_145_A1X3Y4R5C1S4JH:8,Just wish there were more USB ports.
B00KMRGF28_31_AQRNSQCH3NRA5,B00KMRGF28_31_AQRNSQCH3NRA5:0,"I AM IMPRESSED WITH THIS COMPUTER, INEXPENSIVE BUT QUALITY."
B00KMRGF28_31_AQRNSQCH3NRA5,B00KMRGF28_31_AQRNSQCH3NRA5:1,"LOVE THE SIZE, I AM USING THIS FOR WORK, I AM A NURSE AND HAVE TO CHART DAILY, THIS IS EASY TO USE AND I HAVE NOT HAD ANY PROBLEMS WITH IT."
B00KMRGF28_96_A17B83D5U1E5W2,B00KMRGF28_96_A17B83D5U1E5W2:0,It's so damn good I bought 2 :D
B00KMRGF28_96_A17B83D5U1E5W2,B00KMRGF28_96_A17B83D5U1E5W2:1,"If you're the type of person that just likes to browse the Internet and enjoy media and do light work with Microsoft office, this is the laptop for you."
B00KMRGF28_96_A17B83D5U1E5W2,B00KMRGF28_96_A17B83D5U1E5W2:2,Don't expect it to be a champion performer so if you want to play games or whatever this is not the computer for you.
B00KMRGF28_96_A17B83D5U1E5W2,B00KMRGF28_96_A17B83D5U1E5W2:3,It's extremely light weight and slim because of the lack of an optical drive (who uses those anymore anyways) so it easily fits into any college students bag.
B00KMRGF28_96_A17B83D5U1E5W2,B00KMRGF28_96_A17B83D5U1E5W2:4,I would recommend this to anyone who doesn't need much out of a computer.
B00KMRGF28_96_A17B83D5U1E5W2,B00KMRGF28_96_A17B83D5U1E5W2:5,Bought a spare one for college and one for my mom :D
B00KMRGF28_96_A17B83D5U1E5W2,B00KMRGF28_96_A17B83D5U1E5W2:6,Happy shopping guys
B00KMRGF28_97_A2F819YX0XJ5Y1,B00KMRGF28_97_A2F819YX0XJ5Y1:0,I am very happy with this computer.
B00KMRGF28_97_A2F819YX0XJ5Y1,B00KMRGF28_97_A2F819YX0XJ5Y1:1,"It is exactly what I expected, and the price is excellent!"
B00KMRGF28_97_A2F819YX0XJ5Y1,B00KMRGF28_97_A2F819YX0XJ5Y1:2,"You are getting what you pay for and in my opinion, it is worth more."
B00KMRGF28_97_A2F819YX0XJ5Y1,B00KMRGF28_97_A2F819YX0XJ5Y1:3,Been using it for about 4 hours now and it seems plenty fast and does everything I need it to do.
B00KMRGF28_98_A1YYZDBT4D9GEA,B00KMRGF28_98_A1YYZDBT4D9GEA:0,Its a very basic laptop.
B00KMRGF28_98_A1YYZDBT4D9GEA,B00KMRGF28_98_A1YYZDBT4D9GEA:1,"I thought it would have a CD-rom drive, but there isnt one."
B00KMRGF28_98_A1YYZDBT4D9GEA,B00KMRGF28_98_A1YYZDBT4D9GEA:2,Also wish it had a port to plug an internet cord into it because sometimes my wifi router likes to not work.
B00KMRGF28_98_A1YYZDBT4D9GEA,B00KMRGF28_98_A1YYZDBT4D9GEA:3,But for the price its good.
B00FU83YWS_29_A12BQH3ETKAFX1,B00FU83YWS_29_A12BQH3ETKAFX1:0,Other than the slow CPU it works great for everyday use.
B00FU83YWS_29_A12BQH3ETKAFX1,B00FU83YWS_29_A12BQH3ETKAFX1:1,Heavy gaming is definitely not it's strong point.
B00FU83YWS_29_A12BQH3ETKAFX1,B00FU83YWS_29_A12BQH3ETKAFX1:2,The cover is a soft rubber texture without the friction.
B00FU83YWS_29_A12BQH3ETKAFX1,B00FU83YWS_29_A12BQH3ETKAFX1:3,Slick design and looks great.
B00FU83YWS_19_A1MBI7JFXKWNWS,B00FU83YWS_19_A1MBI7JFXKWNWS:0,"The machine is easy to use, has the power it needs for personal use and some light professional work."
B00FU83YWS_19_A1MBI7JFXKWNWS,B00FU83YWS_19_A1MBI7JFXKWNWS:1,"It could be lighter, but couldn't everything."
B00FU83YWS_19_A1MBI7JFXKWNWS,B00FU83YWS_19_A1MBI7JFXKWNWS:2,The battery seems adequate for most uses ~ 4.5 hour use/charge.
B00FU83YWS_19_A1MBI7JFXKWNWS,B00FU83YWS_19_A1MBI7JFXKWNWS:3,Screen is clear and bright.
B00FU83YWS_19_A1MBI7JFXKWNWS,B00FU83YWS_19_A1MBI7JFXKWNWS:4,Glad it has the DVD drive.
B00FU83YWS_19_A1MBI7JFXKWNWS,B00FU83YWS_19_A1MBI7JFXKWNWS:5,Perfectly adequate.
B00D7Z84OY_18_A293J8GU1DRRJ5,B00D7Z84OY_18_A293J8GU1DRRJ5:0,Great PC.
B00D7Z84OY_18_A293J8GU1DRRJ5,B00D7Z84OY_18_A293J8GU1DRRJ5:1,"The i7 is incredibly fast, the RAM makes it proper for several games (not on maximum quality)."
B00D7Z84OY_18_A293J8GU1DRRJ5,B00D7Z84OY_18_A293J8GU1DRRJ5:2,Great sound quality too.
B00KMRGF28_212_A22IB8C8G5YVZD,B00KMRGF28_212_A22IB8C8G5YVZD:0,Nice laptop.
B00KMRGF28_212_A22IB8C8G5YVZD,B00KMRGF28_212_A22IB8C8G5YVZD:1,"I use it for school, its quick and has everything I need on it."
B00KMRGF28_212_A22IB8C8G5YVZD,B00KMRGF28_212_A22IB8C8G5YVZD:2,Good battery life as well.
B00D7Z84OY_6_A3LVQPXOZD4VIT,B00D7Z84OY_6_A3LVQPXOZD4VIT:0,Wifi card not working right out of the box.
B00D7Z84OY_6_A3LVQPXOZD4VIT,B00D7Z84OY_6_A3LVQPXOZD4VIT:1,Dealing with HP support is a ridiculous and painful experience.
B00D7Z84OY_6_A3LVQPXOZD4VIT,B00D7Z84OY_6_A3LVQPXOZD4VIT:2,"I have spent more than 2.5 hours on the phone with them (over 4 different calls), only to get no where."
B00D7Z84OY_6_A3LVQPXOZD4VIT,B00D7Z84OY_6_A3LVQPXOZD4VIT:3,"Now I'm looking into the return process, which I'm sure will just be loads of fun, if my prior experience is any indication."
B00D7Z84OY_6_A3LVQPXOZD4VIT,B00D7Z84OY_6_A3LVQPXOZD4VIT:4,"Seriously, save yourself the hassle and purchase from a different company."
B00D7Z84OY_6_A3LVQPXOZD4VIT,B00D7Z84OY_6_A3LVQPXOZD4VIT:5,"Used to love HP products, but this has soured me on the whole company."
B0096VDM8G_57_A2MZ152WGRBXCC,B0096VDM8G_57_A2MZ152WGRBXCC:0,By far the best laptop I've ever had.
B0096VDM8G_57_A2MZ152WGRBXCC,B0096VDM8G_57_A2MZ152WGRBXCC:1,"Its fast, powerful, screen display is top notch and the battery life is excellent for a laptop of this size."
B0096VDM8G_57_A2MZ152WGRBXCC,B0096VDM8G_57_A2MZ152WGRBXCC:2,"My only concern is that since the battery is not external, I will not be able to change it out once it starts not to hold a good charge over a length of time."
B0096VDM8G_57_A2MZ152WGRBXCC,B0096VDM8G_57_A2MZ152WGRBXCC:3,I wonder if thats just Apples way of saying its time to get the newest and greatest laptop 3-4 years from now lol.
B00KMRGF28_158_A290OAUA8EAMP3,B00KMRGF28_158_A290OAUA8EAMP3:0,The product is average and works well.
B00KMRGF28_158_A290OAUA8EAMP3,B00KMRGF28_158_A290OAUA8EAMP3:1,Works at a decent speed.
B00KMRGF28_158_A290OAUA8EAMP3,B00KMRGF28_158_A290OAUA8EAMP3:2,The mouse pad however is very loud which is why i gave it four stars.
B00KMRGF28_172_A1RJ2J18DI98FG,B00KMRGF28_172_A1RJ2J18DI98FG:0,I had a great experience purchasing my Dell Inspiron i3531-1200BK 15.6-Inch Laptop.
B00KMRGF28_172_A1RJ2J18DI98FG,B00KMRGF28_172_A1RJ2J18DI98FG:1,"I was very impressed by the sellers speedy two-day delivery, which was free!"
B00KMRGF28_172_A1RJ2J18DI98FG,B00KMRGF28_172_A1RJ2J18DI98FG:2,"My laptop was easy to set-up, and I've had no problems to date."
B00KMRGF28_172_A1RJ2J18DI98FG,B00KMRGF28_172_A1RJ2J18DI98FG:3,Thank you!
B00FU83YWS_25_A3504VWFA6UMTO,B00FU83YWS_25_A3504VWFA6UMTO:0,Did not disappoint me at all.
B00FU83YWS_25_A3504VWFA6UMTO,B00FU83YWS_25_A3504VWFA6UMTO:1,Lenovo is the best laptop.
B00FU83YWS_26_A3I7Q5Y8IIS1YE,B00FU83YWS_26_A3I7Q5Y8IIS1YE:0,Built in mike is really poor and unusable for Skype or any other purpose.
B00FU83YWS_26_A3I7Q5Y8IIS1YE,B00FU83YWS_26_A3I7Q5Y8IIS1YE:1,And the only microphone input is for a combo Mike/Speaker plug.
B00FU83YWS_26_A3I7Q5Y8IIS1YE,B00FU83YWS_26_A3I7Q5Y8IIS1YE:2,So to communicate I need to wear ear plugs or a headset with a built-in mike.
B00FU83YWS_26_A3I7Q5Y8IIS1YE,B00FU83YWS_26_A3I7Q5Y8IIS1YE:3,That's a nuisance for family Skype calls...only one can speak at a time.
B00FU83YWS_20_ANRBJAFRZR1M8,B00FU83YWS_20_ANRBJAFRZR1M8:0,"We haven't used it enough or had it long enough to give it 5 stars, but so far it has been a very good laptop."
B00FU83YWS_20_ANRBJAFRZR1M8,B00FU83YWS_20_ANRBJAFRZR1M8:1,Several other reviewers made comments on the keyboard and now I can understand why --- this keyboard is the nicest to use of any laptop we've ever owned.
B00FU83YWS_20_ANRBJAFRZR1M8,B00FU83YWS_20_ANRBJAFRZR1M8:2,"I'm a life-long desktop computer user, and the keyboard on this laptop is as close to a ""normal"" keyboard as I've ever seen."
B00FU83YWS_20_ANRBJAFRZR1M8,B00FU83YWS_20_ANRBJAFRZR1M8:3,We like this new laptop -- a lot!
B00FU83YWS_36_A21F9QHZIQH13I,B00FU83YWS_36_A21F9QHZIQH13I:0,Very good performer for the price.
B00FU83YWS_36_A21F9QHZIQH13I,B00FU83YWS_36_A21F9QHZIQH13I:1,"Not blazing fast, but quick enough."
B00FU83YWS_36_A21F9QHZIQH13I,B00FU83YWS_36_A21F9QHZIQH13I:2,One really nice thing about Lenovo laptops is that they are not cluttered with a bunch or trial software.
B00FU83YWS_36_A21F9QHZIQH13I,B00FU83YWS_36_A21F9QHZIQH13I:3,The desktop was clean once I got it up and running.
B00FU83YWS_36_A21F9QHZIQH13I,B00FU83YWS_36_A21F9QHZIQH13I:4,"Battery life is above average, and it charges quickly."
B00FU83YWS_36_A21F9QHZIQH13I,B00FU83YWS_36_A21F9QHZIQH13I:5,Keyboard is sturdy.
B00FU83YWS_36_A21F9QHZIQH13I,B00FU83YWS_36_A21F9QHZIQH13I:6,"The touch pad takes a little getting used to as the ""click"" buttons are on top instead of the bottom."
B00FU83YWS_36_A21F9QHZIQH13I,B00FU83YWS_36_A21F9QHZIQH13I:7,I will be considering Lenovo for all future laptop purchases.
B00FU83YWS_37_A1BEVTJDXGMJ5I,B00FU83YWS_37_A1BEVTJDXGMJ5I:0,This lap top is good so far.
B00FU83YWS_37_A1BEVTJDXGMJ5I,B00FU83YWS_37_A1BEVTJDXGMJ5I:1,It is quiet runs smoothly.
B00FU83YWS_37_A1BEVTJDXGMJ5I,B00FU83YWS_37_A1BEVTJDXGMJ5I:2,"I really like the video option on it, I stream movies on Amazon Prime and Netflix and there is no lag."
B00FU83YWS_37_A1BEVTJDXGMJ5I,B00FU83YWS_37_A1BEVTJDXGMJ5I:3,Actually streams better than my regular desk top computer.
B00FU83YWS_37_A1BEVTJDXGMJ5I,B00FU83YWS_37_A1BEVTJDXGMJ5I:4,"The only negative would be that it gets pretty warm sitting on my lap for very long, but that is pretty much standard for all lop tops I think."
B00FU83YWS_37_A1BEVTJDXGMJ5I,B00FU83YWS_37_A1BEVTJDXGMJ5I:5,Now I lay a pillow on my lap first.
B00FU83YWS_37_A1BEVTJDXGMJ5I,B00FU83YWS_37_A1BEVTJDXGMJ5I:6,Problem solved.
B00FU83YWS_5_A32LJA5R33Y631,B00FU83YWS_5_A32LJA5R33Y631:0,ouch.
B00FU83YWS_5_A32LJA5R33Y631,B00FU83YWS_5_A32LJA5R33Y631:1,it stopped working 31 days after purchase.
B00FU83YWS_5_A32LJA5R33Y631,B00FU83YWS_5_A32LJA5R33Y631:2,i just tried to restart it.
B00FU83YWS_5_A32LJA5R33Y631,B00FU83YWS_5_A32LJA5R33Y631:3,i hope they can fix it somehow.
B00FU83YWS_5_A32LJA5R33Y631,B00FU83YWS_5_A32LJA5R33Y631:4,it was slow and might be problematic.
B00FU83YWS_5_A32LJA5R33Y631,B00FU83YWS_5_A32LJA5R33Y631:5,i would shop around for a better one.
B00FU83YWS_64_A3DGGMIJIKUS2O,B00FU83YWS_64_A3DGGMIJIKUS2O:0,CRASHED only 2 days from getting it!!!!
B00FU83YWS_64_A3DGGMIJIKUS2O,B00FU83YWS_64_A3DGGMIJIKUS2O:1,Says it is failing hard drive.
B00FU83YWS_64_A3DGGMIJIKUS2O,B00FU83YWS_64_A3DGGMIJIKUS2O:2,Going to see what lenovo does.
B00FU83YWS_64_A3DGGMIJIKUS2O,B00FU83YWS_64_A3DGGMIJIKUS2O:3,I should have bought something better.
B00KMRGF28_79_A2BQP7V50CE1BM,B00KMRGF28_79_A2BQP7V50CE1BM:0,"The PC is works well with a good battery and a power cable, and has a web cam."
B00KMRGF28_79_A2BQP7V50CE1BM,B00KMRGF28_79_A2BQP7V50CE1BM:1,"However, it does not have a DVD drive, neither does it afford one the opportunity to connect an external DVD drive as the manufacturer did not make any point ofconnection of an external drive."
B00KMRGF28_200_A1SHTXCLHRR3TT,B00KMRGF28_200_A1SHTXCLHRR3TT:0,Got it for my wife.
B00KMRGF28_200_A1SHTXCLHRR3TT,B00KMRGF28_200_A1SHTXCLHRR3TT:1,"Other than a hate of windows 8, she just loves it."
B00KMRGF28_224_A2BW7RFR3C267G,B00KMRGF28_224_A2BW7RFR3C267G:0,This is not my first Dell laptop.
B00KMRGF28_224_A2BW7RFR3C267G,B00KMRGF28_224_A2BW7RFR3C267G:1,"I've owned other models, as well."
B00KMRGF28_224_A2BW7RFR3C267G,B00KMRGF28_224_A2BW7RFR3C267G:2,This one doesn't seem to be the same quality as ones I have purchased before.
B00KMRGF28_224_A2BW7RFR3C267G,B00KMRGF28_224_A2BW7RFR3C267G:3,The plastic materials are rather cheap.
B0096VDM8G_88_A32QNAMOSUG1HS,B0096VDM8G_88_A32QNAMOSUG1HS:0,LOVE IT!
B0096VDM8G_88_A32QNAMOSUG1HS,B0096VDM8G_88_A32QNAMOSUG1HS:1,NEEDS MORE INSTRUCTIONS WITH IT
B00AH4A950_5_A2GV12LV1OMGT1,B00AH4A950_5_A2GV12LV1OMGT1:0,"I'm very happy with my Acer, it does just for what I need it."
B00AH4A950_5_A2GV12LV1OMGT1,B00AH4A950_5_A2GV12LV1OMGT1:1,Even the sound is fantastic
B00D7Z84OY_48_A2XVST4DRWHUO2,B00D7Z84OY_48_A2XVST4DRWHUO2:0,I love this laptop.
B00D7Z84OY_48_A2XVST4DRWHUO2,B00D7Z84OY_48_A2XVST4DRWHUO2:1,Even my extremely tech savvy boyfriend was impressed with the features and sleek design.
