rid,id,text
g187253-d1854779-r278211239,g187253-d1854779-r278211239:5,Heureusement la qualité de la cuisine rattrape cela mais quel gâchis pour ce petit resto italien avec une magnifique terrasse et des produits frais.
g187253-d1854779-r278211239,g187253-d1854779-r278211239:6,S' il vous plaît monsieur le patron remettez de l'ordre dans votre organisation.
g187253-d1854779-r278211239,g187253-d1854779-r278211239:7,La personne qui accueille et place les gens ferait mieux de gérer le service au lieu de se promener les mains dans les poches.
g187253-d1854779-r278211239,g187253-d1854779-r278211239:8,C'est pas compris d'attribuer à chaque serveur une partie du resto et ainsi chacun peut suivre ses commandes
g187253-d1900905-r238944051,g187253-d1900905-r238944051:0,J'ai l'habitude d'aller depuis des années dans ce restaurant.
g187253-d1900905-r238944051,g187253-d1900905-r238944051:1,Et bien c'est toujours aussi bien.
g187253-d1900905-r238944051,g187253-d1900905-r238944051:2,La formule est parfaite.
g187253-d1900905-r238944051,g187253-d1900905-r238944051:3,La viande est toujours cuite comme on le souhaite et si vous n'avez pas assez de frites demandez-en au serveur il vous en apportera une assiette.
g187253-d1900905-r238944051,g187253-d1900905-r238944051:4,Le personnel est tres attentionné.
g187253-d1900905-r238944051,g187253-d1900905-r238944051:5,En somme un Resto où on peut venir entre amis pour bien manger et de manière rapide si on le souhaite
g187253-d2027102-r115708876,g187253-d2027102-r115708876:0,C'est presque par hasard que nous avons dîné dans ce restaurant.
g187253-d2027102-r115708876,g187253-d2027102-r115708876:1,Nous avons été positivement surpris.
g187253-d2027102-r115708876,g187253-d2027102-r115708876:2,"Tout d'abord l'accueil fut très agréable, souriant et avenant."
g187253-d2027102-r115708876,g187253-d2027102-r115708876:3,La cuisine sans prétention reste simple et de bonne qualité.
g187253-d2027102-r115708876,g187253-d2027102-r115708876:4,"Portions équilibrées, sauf peut-être pour l'entrée (moules gratinées) qui était trop petite tant les moules étaient bonnes."
g187253-d2027102-r115708876,g187253-d2027102-r115708876:5,"Le vin blanc était tout à fait adéquat et à un prix plus que raisonnable, 14 euros..."
g187253-d2027102-r115708876,g187253-d2027102-r115708876:6,
g187253-d2027102-r115708876,g187253-d2027102-r115708876:7,Nous recommandons ce petit restaurant qui se trouve dans le quartier du Panier.
g187253-d2161275-r243891446,g187253-d2161275-r243891446:0,Une bonne surprise sur le port de Marseille.
g187253-d2161275-r243891446,g187253-d2161275-r243891446:1,"Les prix pratiqués sont corrects, et la nourriture est bonne, en quantité et avec un large choix (un plateau de fromages affiche plus de 30 spécimens !)"
g187253-d2161275-r243891446,g187253-d2161275-r243891446:2,
g187253-d2161275-r243891446,g187253-d2161275-r243891446:3,"Certes, ce n'est pas de la gastronomie, mais on ne vient pas à un buffet à volonté pour cela."
g187253-d2161275-r243891446,g187253-d2161275-r243891446:4,"On repart donc repu et heureux d'avoir passé un bon moment pour pas trop cher (sur le port, c'est assez remarquable)."
g187253-d2185886-r237459426,g187253-d2185886-r237459426:0,"certes cet établissement est bien situé, mais ça ne justifie pas les tarifs pratiqués pour une qualité juste moyenne."
g187253-d2185886-r237459426,g187253-d2185886-r237459426:1,"Le plat du jour comme son nom l'indique est plutôt un gage de fraicheur et qualité; ce jour là si le sanglier était convenable, l'accompagnement très limite à savoir des pâtes desséchées et froides."
g187253-d2185886-r237459426,g187253-d2185886-r237459426:2,"Un service convenable, mais à ne pas renouveler, il y a tant de petits restaurants qui savent servir une cuisine de meilleure qualité"
g187253-d2185886-r237459426,g187253-d2185886-r237459426:3,
g187253-d2189616-r221189178,g187253-d2189616-r221189178:0,Je connais l'adresse depuis longtemps
g187253-d2189616-r221189178,g187253-d2189616-r221189178:1,mais grosse déception :
g187253-d2189616-r221189178,g187253-d2189616-r221189178:2,une pizza assez bonne mais servie sans couverts ?
g187253-d2189616-r221189178,g187253-d2189616-r221189178:3,"Une bière pression à 3,7 euros sans bulle avec un goût d'eau, bref une bière coupée à l'eau."
g187253-d2189616-r221189178,g187253-d2189616-r221189178:4,"Réponse du serveur : oui, on a des problèmes de fût en ce moment ?"
g187253-d2189616-r221189178,g187253-d2189616-r221189178:5,(avec un petit sourire en coin)
g187253-d2189616-r221189178,g187253-d2189616-r221189178:6,J'ai retenté ma chance avec une bière bouteille 6 euros arrivée ouverte avec une rondelle de citron à l'intérieur ??
g187253-d2189616-r221189178,g187253-d2189616-r221189178:7,idem sans bulle et un goût d'eau.
g187253-d2189616-r221189178,g187253-d2189616-r221189178:8,La voisine à la table d'à côté a renvoyé son verre de vin blanc sous prétexte qu'il y avait tellement de glaçons qu'elle n'avait plus le goût du vin.
g187253-d2189616-r221189178,g187253-d2189616-r221189178:9,"Comme évoqué précédemment : ne pas aller aux toilettes, dégueulasse !"
g187253-d2189616-r221189178,g187253-d2189616-r221189178:10,Serveurs de 18 ans très sympas mais tips pas possible là ....
g187253-d2189616-r221189178,g187253-d2189616-r221189178:11,Vraiment dommage !
g187253-d2189616-r221189178,g187253-d2189616-r221189178:12,Il ne faut absolument pas cautionner ça !!
g187253-d2244194-r278706020,g187253-d2244194-r278706020:0,"par esprit masochiste sans doute, je suis retourné dans ce ""restaurant"" en me disant que peut-être.... en fait rien n'a changé, service nul, avec du personnel mal fagoté, mal habillé, peu professionnel.On attend 20mn pour avoir la carte, si on ne prend pas d'apéro."
g187253-d2244194-r278706020,g187253-d2244194-r278706020:1,"la situation est bonne mais la cuisine st détestable, c'est une mangeoire à touristes, comme l'est la place où on ""attend"" vraiment le touriste."
g187253-d2244194-r278706020,g187253-d2244194-r278706020:2,"Vin au verre pas frais, en bouteille assez cher et une bière en bouteille peu covaincante"
g187253-d2244194-r278706020,g187253-d2244194-r278706020:3,"service de cantine, la serveuse porte la ""soupe"" de poissons entre ses 2 mains par ce que l'assiette est chaude, sans liteau, sans classe vraiment"
g187253-d2244194-r278706020,g187253-d2244194-r278706020:4,on y bouffe plus que l'on s'y restaure à éviter vraiment
g187253-d2248119-r222961718,g187253-d2248119-r222961718:0,"Attirés par la devanture se déclinant comme plutôt chic, certes le prix du menu à 15€ n'inspirait pas une cuisine raffinée... mais là c'est pire que tout..."
g187253-d2248119-r222961718,g187253-d2248119-r222961718:1,Du surgelé mais du surgelé pas bon !!! Poulpes marinés.... c'est à dire un poulpe qui ressemble à du vrai caoutchouc avec du vinaigre....en gros une simple salade!
g187253-d2248119-r222961718,g187253-d2248119-r222961718:2,Des moules marinières qui baignanit....dans leur eau oui sans sauce : sans intérets!!!
g187253-d2248119-r222961718,g187253-d2248119-r222961718:3,
g187253-d2248119-r222961718,g187253-d2248119-r222961718:4,Pour moi le pire reste le service!!
g187253-d2248119-r222961718,g187253-d2248119-r222961718:5,"Un management inexistant : 15 à 20 minutes d'attente entre chaque plat, une serveuse qui sert des plats sur la table à côté mais qui ne nous débarasse que 10 minutes après...et le must....quand au choix du dessert il ne restait plus qu'un dessert aux fruits rouges sur les 4 possibilités du menu... mon ami n'aimant pas ces derniers...le patron a refusé d'échanger le café contre le dessert qu'il ne prenait pas....."
g187253-d2248119-r222961718,g187253-d2248119-r222961718:6,Un relationnel client naz!
g187253-d2248119-r222961718,g187253-d2248119-r222961718:7,Quant à la salade de fruit acide et pétillante... je soupconne qu'ils y aient mis de l'orangina...
g187253-d2248119-r222961718,g187253-d2248119-r222961718:8,Pourquoi?! Je ne saurais jamais!!!
g187253-d2248119-r222961718,g187253-d2248119-r222961718:9,
g187253-d2248119-r222961718,g187253-d2248119-r222961718:10,"Ne vous laissez pas avoir par le prix attractif et la devanture, les concurrents pratiquent les mêmes types de menus et sont plus quali et plus agreables"
g187253-d2261564-r243521218,g187253-d2261564-r243521218:0,Resto de bord de mer idéalement situé.
g187253-d2261564-r243521218,g187253-d2261564-r243521218:1,"Bon service, accueil chaleureux."
g187253-d2261564-r243521218,g187253-d2261564-r243521218:2,"Néanmoins, repas onéreux, sans grand choix, lourds et très gras."
g187253-d2261564-r243521218,g187253-d2261564-r243521218:3,"Je ne retournerai pas dans ce restaurant, même après 10 heures de digestion, la salade de chèvre chaud n'est toujours pas passée."
g187253-d2290839-r195921991,g187253-d2290839-r195921991:0,....quel accueil froid et quel service antipathique!
g187253-d2290839-r195921991,g187253-d2290839-r195921991:1,"Amateurs de brunch nous y sommes allés un dimanche pour bruncher au soleil sur la terrasse: le brunch est servi à table et non en buffet, il est copieux et plutôt bon: il y a des œufs, du bacon, de la saucisse, des viennoiseries, du saumon et de la salade de fruit , du fromage blanc entres autres, son prix est correct , cependant nous avons été très déçus du service : serveuse speed et mal aimable, elle ne nous a pas débarrassé l'assiette de salé alors qu elle nous avait apporté le café pour les viennoiseries, nous avons mangé nos gaufres sur un coin de table pour ne pas les mélanger au reste de saucisse....pas très pro!"
g187253-d2290839-r195921991,g187253-d2290839-r195921991:2,"Nous lui avons demandé a être débarrassé, elle ne l'a pas fait mais est passé 3 fois devant nous les mains vides...c'est très moyen."
g187253-d2290839-r195921991,g187253-d2290839-r195921991:3,Dommage car le brunch était chouette mais l'accueil et le service ne méritent pas que nous revenions .
g187253-d3158560-r267967733,g187253-d3158560-r267967733:0,"Au départ nous avions déjà l impression de déranger, à la limite pas trop grave ville touristique et beaucoup de monde donc je pense les serveurs fatigués."
g187253-d3158560-r267967733,g187253-d3158560-r267967733:1,"Une fois le repas à table, une catastrophe, sans parler des erreurs ou des oublis, une impression de viande avariée et j en passe..."
g187253-d3158560-r267967733,g187253-d3158560-r267967733:2,"En allant aux toilettes nous avons aperçu un établissement dans un état plus que laborieux, pire que dans nos pires cauchemars, sale, délabré, comment peut-on faire a manger dans un endroit pareil, je me sentais mal à voir ça."
g187253-d3158560-r267967733,g187253-d3158560-r267967733:3,A fermer de suite.
g187253-d3158560-r267967733,g187253-d3158560-r267967733:4,Par pitié allez ailleurs merci.
g187253-d3159170-r200522623,g187253-d3159170-r200522623:0,"Sous le soleil de l'Estaque, la terrasse de ce restaurant a un petit côté déco bien sympa (table façon teck, ""sets"" en ardoise)."
g187253-d3159170-r200522623,g187253-d3159170-r200522623:1,"Le grand +, c'est l'accueil souriant des 2 serveuses, disponibles et connaissant bien les plats."
g187253-d3159170-r200522623,g187253-d3159170-r200522623:2,"Ai choisi un loup de mer fraichement pêché avec sa ratatouille sur purée accompagné d'une huile d'olive aux agrumes et herbes, le tout se révélant un peu insipide."
g187253-d3159170-r200522623,g187253-d3159170-r200522623:3,Je suis d'autant + désolée de l'écrire que le service est un bonheur de gentillesse.
g187253-d3159170-r200522623,g187253-d3159170-r200522623:4,Le dessert ne m'a pas laissé de souvenir mémorable (un thé gourmand).
g187253-d3159170-r200522623,g187253-d3159170-r200522623:5,"Peut mieux faire, j'en suis sûre !"
g187253-d3247810-r266613025,g187253-d3247810-r266613025:0,Un incontournable!
g187253-d3247810-r266613025,g187253-d3247810-r266613025:1,"Une cuisine toujours fraiche et fine, de très bons produits, cuisinés avec talent et amour."
g187253-d3247810-r266613025,g187253-d3247810-r266613025:2,"Un accueil et service toujours parfait, un très bon choix de vin ( même les pichets sont très bon), d apéritifs et surtout tester les coktails!!"
g187253-d3247810-r266613025,g187253-d3247810-r266613025:3,Inventés et préparés avec soin par le super bartender !!
g187253-d3247810-r266613025,g187253-d3247810-r266613025:4,"Entre la terrasse l été et les tables au coin de la cheminée l hiver, la musique, le cadre réunit tous les ingrédients pour passer une superbe soirée."
g187253-d3247810-r266613025,g187253-d3247810-r266613025:5,On y va les yeux fermés!
g187253-d3347069-r275887686,g187253-d3347069-r275887686:0,"A lire les différents commentaires élogieux, je me demande un peu si j'étais au même endroit ou si j'étais de mauvaise humeur ce jour-là..."
g187253-d3347069-r275887686,g187253-d3347069-r275887686:1,"Cela étant, je n'ai pas trouvé le personnel sympathique, certes nous avons fini le déjeuner un peu tard (16h) mais on s'est fait pousser vers la sortie car le restaurant fermait (à quoi bon si c'est pour réouvrir deux heures plus tard ?!)."
g187253-d3347069-r275887686,g187253-d3347069-r275887686:2,"La cuisine ne laisse pas de souvenir particulier, plutôt standard et pour le prix au final, on peut franchement s'attendre à beaucoup mieux !"
g187253-d3347069-r275887686,g187253-d3347069-r275887686:3,"Bref, ne correspond pas à ce qu'on m'en avait dit ni à ce que j'ai pu lire au sujet de ce restaurant..."
g187253-d3347069-r275887686,g187253-d3347069-r275887686:4,Les goûts et les couleurs sans doute :-)
g187253-d3367883-r261318845,g187253-d3367883-r261318845:0,"Nous etions 5 ce jour a vouloir dejeuner en terasse de cet etablissement, avec son grand choix la carte convient a tout le monde."
g187253-d3367883-r261318845,g187253-d3367883-r261318845:1,"Une fois attables nous avons du attendre 15mn pour commander nos boissons et avoir les cartes, encore 15 mn plus tard le serveur revient pour prendre notre commande c est la qu il nous annonce qu il n y a ni pizzas ni hamburger ni cannelonis..."
g187253-d3367883-r261318845,g187253-d3367883-r261318845:2,Si cela nous avait ete communique en nous installant nous aurions decide de changer de restaurant.
g187253-d3367883-r261318845,g187253-d3367883-r261318845:3,"J ai du prendre les olives laissees par les clients de la table d a cote ( avec les noyaux sur la table qui n ont pas ete ramasses pendant notre attente ) je demande un cendrier pour y mettre nos noyaux le server me dit ""vous en demandez des choses vous"""
g187253-d3367883-r261318845,g187253-d3367883-r261318845:4,
g187253-d3367883-r261318845,g187253-d3367883-r261318845:5,"Comme nous etions en train de boire nos consommations nous avons decide de faire un effort en commandant tous une viande, ne voyant pas le server revenir et au bout de 10 mn nous nous sommes leves pour aller regler la note dans le bureau de tabac apres avoir du attendre car 1 seule caisse le patron me demande d une facon moyennent aimable le numero de table."
g187253-d3367883-r261318845,g187253-d3367883-r261318845:6,""" on peut pas payer sans le numero de table, il me faut le numero de table """
g187253-d3482968-r264400769,g187253-d3482968-r264400769:0,"Le restaurant présente un cadre de type ""montagnard"" très jolie, par contre il est vrai que l'odeur est un peu désagréable en rentrant dans la salle."
g187253-d3482968-r264400769,g187253-d3482968-r264400769:1,"En même temps, nous somme dans un restaurant de fondues, donc pas de surprises sur ce point la."
g187253-d3482968-r264400769,g187253-d3482968-r264400769:2,"La cuisine est bonne, la serveuse était très souriante et a l'écoute du client."
g187253-d3482968-r264400769,g187253-d3482968-r264400769:3,"Un petit bémol pour une dame faisant partie du personnel, qui était on ne peu plus désagréable."
g187253-d3482968-r264400769,g187253-d3482968-r264400769:4,"Cela reste quand même un bon resto, a tester."
g187253-d3531866-r270325180,g187253-d3531866-r270325180:0,"Déjà en arrivant, le cadre est exceptionnel !"
g187253-d3531866-r270325180,g187253-d3531866-r270325180:1,"La terrasse en bas à gauche du restaurant est à 3 mètres de la mer ; la plage est sur le côté droit (de l'autre côté de la salle de restaurant) donc nous ne sommes pas ""dérangés"" par les plagistes."
g187253-d3531866-r270325180,g187253-d3531866-r270325180:2,"Quant à la cuisine, elle est délicate, raffinée et en portions généreuses !"
g187253-d3531866-r270325180,g187253-d3531866-r270325180:3,"Arrivages de poissons journalier, donc extra frais."
g187253-d3531866-r270325180,g187253-d3531866-r270325180:4,"Pour ceux qui n'aiment pas le poisson, la carte est diversifiée ; les desserts sont très gourmands !!!"
g187253-d3531866-r270325180,g187253-d3531866-r270325180:5,"Le service est sympa et décontracté, le serveur vous met à l'aise tout de suite."
g187253-d3531866-r270325180,g187253-d3531866-r270325180:6,Le tout est certes pas donné mais un plat et un dessert restent abordables.
g187253-d3590719-r279323659,g187253-d3590719-r279323659:0,Repas de qualité à des pris très correct .
g187253-d3590719-r279323659,g187253-d3590719-r279323659:1,Des produits frais avec des bonnes positions de l'équipe qui est au petit soin .
g187253-d3590719-r279323659,g187253-d3590719-r279323659:2,Le petit plus une carte des a des pris très attractifs .
g187253-d3590719-r281453784,g187253-d3590719-r281453784:0,"Un excellent petit resto avec des produits frais et plats faits maison, ce qui fait une carte réduite mais avec des plats avec un goût exquis."
g187253-d3590719-r281453784,g187253-d3590719-r281453784:1,Je ne peux que conseiller ce restaurant avec un accueil excellent et une très bonne cuisine.
g187253-d4083914-r280941580,g187253-d4083914-r280941580:0,Un bistrot comme je les aime.
g187253-d4083914-r280941580,g187253-d4083914-r280941580:1,Ici vous êtes reçu comme il se doit.
g187253-d4083914-r280941580,g187253-d4083914-r280941580:2,La cuisine est simple mais de très bonne qualité.
g187253-d4083914-r280941580,g187253-d4083914-r280941580:3,Service très agréable sur une belle terrasse.
g187253-d4083914-r280941580,g187253-d4083914-r280941580:4,Le touriste est le bien venu et ici pas d'arnaque.
g187253-d4083914-r280941580,g187253-d4083914-r280941580:5,Les prix sont raisonnables et on ne force pas à la consommation.
g187253-d4083914-r280941580,g187253-d4083914-r280941580:6,Une adresse à noter lors de vos passages sur Marseille.
g187253-d4083914-r280941580,g187253-d4083914-r280941580:7,La proximité de parking rendra votre séjour plus cool.
g187253-d4137659-r257264460,g187253-d4137659-r257264460:0,"Si je devais déjà définir le cadre, je dirais bluffant."
g187253-d4137659-r257264460,g187253-d4137659-r257264460:1,"La vue est sublime, la salle est très agréable et tranquille."
g187253-d4137659-r257264460,g187253-d4137659-r257264460:2,"La cuisine est très fine, parfaitement adaptée en quantité."
g187253-d4137659-r257264460,g187253-d4137659-r257264460:3,"Le hic: le service, qui devrait être légèrement meilleur pour un restaurant de ce niveau (apéritifs arrivés à 15 minutes d'intervalle, deux serveurs ont voulu nous régler…), il manque un peu d'attention."
g187253-d4137659-r257264460,g187253-d4137659-r257264460:4,"Cependant le personnel reste très sympathique et l'attente n'est pas excessive (sauf pour l'apéritif, donc)."
g187253-d4379462-r259558222,g187253-d4379462-r259558222:0,Nous étions des habitués de ce restaurant guinguette qui était à l'époque très agréable avec une magnifique vue sur le vieux port et avec une nourriture sans prétention avec de bon produits simples et frais....
g187253-d4379462-r259558222,g187253-d4379462-r259558222:1,"Mais que c'est-il passé, ce restaurant est devenu un attrape touristes très cher sans aucune qualité!!!"
g187253-d4379462-r259558222,g187253-d4379462-r259558222:2,Le service est déplorable et tout le restaurant se prend pour un 3* alors que la nourriture est vraiment très très mauvaise!!
g187253-d4379462-r259558222,g187253-d4379462-r259558222:3,"Nous sommes très triste et très déçus.. nous étions avec des Marseillais qui ont aussi trouvé cela très mauvais, un de nos amis à même été malade toute la nuit après le repas.."
g187253-d4379462-r259558222,g187253-d4379462-r259558222:4,Nous n'y retournerons plus..
g187253-d4379462-r259558222,g187253-d4379462-r259558222:5,"dommage, c'est vraiment du gâchis!!"
g187253-d4414030-r197767293,g187253-d4414030-r197767293:0,Restaurant visité un soir en semaine avec réservation.
g187253-d4414030-r197767293,g187253-d4414030-r197767293:1,"Cuisine typique marocaine, carte simple avec toute les plats du pays."
g187253-d4414030-r197767293,g187253-d4414030-r197767293:2,"La patronne est amicale, prête a tout pour bien faire manger tout le monde."
g187253-d4414030-r197767293,g187253-d4414030-r197767293:3,"Un plat (très copieux, et resservi si besoin) avec un thé a la menthe pour digérer : 12€"
g187253-d4414030-r197767293,g187253-d4414030-r197767293:4,
g187253-d4414030-r197767293,g187253-d4414030-r197767293:5,A ne pas rater si vous êtes a la recherche de saveurs sans se casser le porte-monnaie!
g187253-d4972334-r237403818,g187253-d4972334-r237403818:0,Aucune fausse note dans ce resto...
g187253-d4972334-r237403818,g187253-d4972334-r237403818:1,En commençant par l'accueil chaleureux et très sympathique (nous accepter à 14 un 1er novembre...beaucoup ne l'aurait pas fait)
g187253-d4972334-r237403818,g187253-d4972334-r237403818:2,Un cadre simple mais pourtant très authentique et étudié...un style américain années 70 tout en simplicité et goût.
g187253-d4972334-r237403818,g187253-d4972334-r237403818:3,Le coeur...le repas!
g187253-d4972334-r237403818,g187253-d4972334-r237403818:4,Que ce sois les entrées...un prix très abordable (entre 5 et 7 euros) pour un rapport qualité/prix exceptionnel.
g187253-d4972334-r237403818,g187253-d4972334-r237403818:5,Je vous conseille le tartare de saumon à la Thaï.
g187253-d4972334-r237403818,g187253-d4972334-r237403818:6,Ensuite les plats...pas de doutes la spécialité très maîtrisé est le burger maison!
g187253-d4972334-r237403818,g187253-d4972334-r237403818:7,"Un pain élaboré par un boulanger du coin, un steack haché frais, la qualité des produits frais, les frites maison, la petite salade accompagné d'une vinaigrette bien relevée."
g187253-d4972334-r237403818,g187253-d4972334-r237403818:8,N'ayons pas peur des mots...à ce jour c'est le meilleur burger que j'ai mangé.
g187253-d4972334-r237403818,g187253-d4972334-r237403818:9,Même si il s'agit d'un concept à la mode...peu sont ceux qui le maitrisent comme ce restaurant !
g187253-d4972334-r237403818,g187253-d4972334-r237403818:10,Les dessert sont à tomber avec le cheesecake au Toblerone !
g187253-d4972334-r237403818,g187253-d4972334-r237403818:11,Le tout à un pris très mesuré.
g187253-d4972334-r237403818,g187253-d4972334-r237403818:12,Entrée/ plat / dessert à 2 pour une 40 ene euros
g187253-d7591580-r286665099,g187253-d7591580-r286665099:0,Nous avons déjeuné hier dans ce restaurant avec vue sur la mer et terrasse très agréable.
g187253-d7591580-r286665099,g187253-d7591580-r286665099:1,"Nous avons été accueilli en terrasse , la viande que j'avais commandée cuisson bleue est arrivée ""saignante"" , pas terrible pour un restaurant spécialiste en viandes!"
g187253-d7591580-r286665099,g187253-d7591580-r286665099:2,"Mais bon pour ne pas faire le difficile, je la mange tout de même sans la faire retourner en cuisine et faire du gaspillage."
g187253-d7591580-r286665099,g187253-d7591580-r286665099:3,"Lorsque le serveur nous demande si ça allait , je lui dis que la viande était bonne mais que la cuisson n'était pas celle que j'avais demandé."
g187253-d7591580-r286665099,g187253-d7591580-r286665099:4,"Et là, quelle surprise le serveur se vexe, il n'est pas compréhensif, il nous amène l'addition , nous réglons et il ne nous dit même pas au revoir !!! Quel professionnalisme !!!! vu son comportement et son jeune âge , il est clair qu'il y a un manque de maturité , manager il y a urgence !"
g187253-d7591580-r286665099,g187253-d7591580-r286665099:5,"Vu cet accueil, on ne reviendra plus !"
g187253-d784568-r229967112,g187253-d784568-r229967112:0,Restaurant visité pour occasion familiale.
g187253-d784568-r229967112,g187253-d784568-r229967112:1,"Très bon accueil, discret et efficace."
g187253-d784568-r229967112,g187253-d784568-r229967112:2,"Repas bon, raffiné, dans un bon timing."
g187253-d784568-r229967112,g187253-d784568-r229967112:3,"Un beau et grand classique, qui ne décevra pas, quelque que soient les goûts, des grands et petits."
g187253-d784568-r229967112,g187253-d784568-r229967112:4,Bonne cave bien valorisée par de bons conseils en salle.
g187253-d784568-r229967112,g187253-d784568-r229967112:5,Ensemble un peu cher pour ceux qui font sauter quelques bouchons consécutifs ...
g187253-d784568-r229967112,g187253-d784568-r229967112:6,Rapport qualité / prix acceptable.
g187253-d797687-r183253540,g187253-d797687-r183253540:0,Des plats au gout infâme réchauffés au micro ondes!
g187253-d797687-r183253540,g187253-d797687-r183253540:1,Un accueil froid!
g187253-d797687-r183253540,g187253-d797687-r183253540:2,Et pour couronner le tout des blattes se sont invitées à notre table!
g187253-d797687-r183253540,g187253-d797687-r183253540:3,Nous avons été malades!
g187253-d797687-r183253540,g187253-d797687-r183253540:4,Cet établissement devrait être fermés!
g187253-d804636-r163197804,g187253-d804636-r163197804:0,"Cantine bruyante et sans autre charme que celui, un peu ringard, des photos délavées des ""people"" qui fréquentèrent les lieux un jour."
g187253-d804636-r163197804,g187253-d804636-r163197804:1,Et puis enfin qu'est-ce que c'est que cette histoire de ne pas présenter de carte aux clients en 2013 ?
g187253-d804636-r163197804,g187253-d804636-r163197804:2,Réputation surfaite pour une adresse qui surfe sur la mode qui porte le quartier.
g187253-d804636-r163197804,g187253-d804636-r163197804:3,"Quand les institutions marseillaises s'endorment sur leur réputation, ne sont plus fréquentées que par les touristes."
g187253-d804636-r163197804,g187253-d804636-r163197804:4,"Les Marseillais, eux, se rabattent sur les nouvelles adresses ouvertes par les nouveaux venus en ville..."
g187253-d804648-r206878302,g187253-d804648-r206878302:0,"Le cadre est exceptionnel, rien que ça, ça vaut le coup."
g187253-d804648-r206878302,g187253-d804648-r206878302:1,"Côté boullabaisse, on vous présente un énorme plateau de poisson avant la cuisson."
g187253-d804648-r206878302,g187253-d804648-r206878302:2,"Mais ils ont dû rétrécir à la cuisson, 2 morceaux plein d'arêtes, énormes oignons, un peu de jus..."
g187253-d804648-r206878302,g187253-d804648-r206878302:3,"On reste sur sa faim, on en redemande, mais y'a pas de rab."
g187253-d804648-r206878302,g187253-d804648-r206878302:4,"Par contre, les bouteilles de vin n'attendent pas pour être remplacées, et là, l'addition est plus que salée."
g187253-d804648-r206878302,g187253-d804648-r206878302:5,"Méfiance, les touristes se font bien allégés le porte-feuille."
g187253-d866360-r196718360,g187253-d866360-r196718360:0,"Très belle ambiance si vous aimez la lumière tamisée, êtes étudiants ou bobo/hipster."
g187253-d866360-r196718360,g187253-d866360-r196718360:1,Arrivez tôt car ça se remplit rapidement.
g187253-d866360-r196718360,g187253-d866360-r196718360:2,"Tapas abordables, sauf pour l'assiette de manchego (cinq minces tranches pour 5€) et l'assiette de serrano (6 tranches pour 10€)."
g187253-d866360-r196718360,g187253-d866360-r196718360:3,La matronne est un peu bruyante mais ça ajoute de la convivialité au tout.
g187253-d866360-r196718360,g187253-d866360-r196718360:4,"Pas la meilleure bouffe que j'ai mangé, mais pour le prix on ne se plaint pas."
g187253-d866360-r196718360,g187253-d866360-r196718360:5,Les plats arrivent rapidement.
g187253-d866360-r196718360,g187253-d866360-r196718360:6,"Évitez d'y aller en gros groupe, six personnes c'est déjà beaucoup."
g187253-d907767-r282001273,g187253-d907767-r282001273:0,PIZZA tellement fine qu'elle en est immangeable : il faut la casser.
g187253-d907767-r282001273,g187253-d907767-r282001273:1,"Salade aux chèvres peu fraiche, cafés gourmands à 9 € , cadre poussiéreux, service peu professionnel."
g187253-d907767-r282001273,g187253-d907767-r282001273:2,Très vite la note atteint les 40 € pour mal manger.
g187253-d907767-r282001273,g187253-d907767-r282001273:3,"Bref l'environnement du site ne justifie absolument pas le déplacement à ce ""restaurant"" dont on se demande si les tenanciers ont appris à cuisiner et savent ce qu'est un commerce."
g187265-d3724621-r161225264,g187265-d3724621-r161225264:0,"Petit restaurant de marché sympa, les planchette apéritif sont bonne."
g187265-d3724621-r161225264,g187265-d3724621-r161225264:1,"Le boeuf est d'une qualité fantastique, les vins nombreux esr disponible au verre, le tartare n'est pas terrible car beaucoup trop de moutarde dans le melange... d'ailleurs de la moutarde dans du tartare... bizarre."
g187265-d3724621-r161225264,g187265-d3724621-r161225264:2,Sinon ambiance sympa à deix pas de la part dieu.
g187265-d3724621-r161225264,g187265-d3724621-r161225264:3,Bon mais il y a mieux.
g187265-d718105-r115426081,g187265-d718105-r115426081:0,"Que le chef cherche à réiventer les classiques lyonnais, pourquoi pas s'il le faisait avec talent."
g187265-d718105-r115426081,g187265-d718105-r115426081:1,Malheureusement ledit menu aux accents typiquement lyonnais est non seulement mauvais mais à la limite du grotesque.
g187265-d718105-r115426081,g187265-d718105-r115426081:2,"Au delà, (1), la salle métiterait un rafraîchissement, (2), la patrone devrait apprendre à sourire et (3), les tarifs sont délirants vu la piètre cuisine qu'on nous a servis."
g187265-d718105-r115426081,g187265-d718105-r115426081:3,"Au grand maximum aurait-on dû payer 25 euros / tête pour un repas aussi médiocre, tant et si bien qu'à des prix de cet ordre il y a bien mieux à Lyon et qu'aux prix prohibitifs qu'il pratique, il y a également bien meilleur à Lyon et surtout dans les environs, y compris des étoilés dignes de ce nom !"
g187265-d807993-r250903963,g187265-d807993-r250903963:0,Deuxième passage dans ce petit restaurant lyonnais.
g187265-d807993-r250903963,g187265-d807993-r250903963:1,Une vraie déception !
g187265-d807993-r250903963,g187265-d807993-r250903963:2,"Des plats médiocres, sans saveur et surtout nous sommes ressorties en ayant faim !"
g187265-d807993-r250903963,g187265-d807993-r250903963:3,Dommage !
g187269-d1811061-r210549792,g187269-d1811061-r210549792:0,"290€ pour 4 personnes, avec un apéritif maison, un coca, 2 verres de vin..."
